TIMESTAMP,CONTAINER,NAME,ID,CPU_PERC,MEM_USAGE,MEM_PERC,NET_IO,BLOCK_IO,PIDS
1740724060,1816988b22e4,reverse-proxy-api-1,1816988b22e4,0.36%,80.99MiB / 1000MiB,8.10%,3.22MB / 1.86MB,0B / 0B,19
1740724060,accbbdecc98f,reverse-proxy-agent-1,accbbdecc98f,759.81%,664.4MiB / 3.785GiB,17.14%,183MB / 144MB,0B / 0B,245
1740724060,b743b0322250,reverse-proxy-nginx-proxy-1,b743b0322250,0.85%,66.07MiB / 3.785GiB,1.70%,196MB / 227MB,0B / 0B,35
1740724060,1de39eec77bc,reverse-proxy-controller-1,1de39eec77bc,3.01%,538.2MiB / 3.785GiB,13.88%,50.1MB / 97.6MB,0B / 0B,262
1740724063,1816988b22e4,reverse-proxy-api-1,1816988b22e4,0.24%,80.99MiB / 1000MiB,8.10%,3.22MB / 1.86MB,0B / 0B,19
1740724063,accbbdecc98f,reverse-proxy-agent-1,accbbdecc98f,907.26%,890.2MiB / 3.785GiB,22.97%,183MB / 144MB,0B / 0B,257
1740724063,b743b0322250,reverse-proxy-nginx-proxy-1,b743b0322250,0.22%,66.07MiB / 3.785GiB,1.70%,196MB / 227MB,0B / 0B,35
1740724063,1de39eec77bc,reverse-proxy-controller-1,1de39eec77bc,3.65%,538.4MiB / 3.785GiB,13.89%,50.1MB / 97.6MB,0B / 0B,262
1740724074,1816988b22e4,reverse-proxy-api-1,1816988b22e4,0.17%,80.99MiB / 1000MiB,8.10%,3.22MB / 1.86MB,0B / 0B,19
1740724074,accbbdecc98f,reverse-proxy-agent-1,accbbdecc98f,733.45%,1.882GiB / 3.785GiB,49.72%,183MB / 144MB,0B / 0B,1576
1740724074,b743b0322250,reverse-proxy-nginx-proxy-1,b743b0322250,0.26%,66.07MiB / 3.785GiB,1.70%,196MB / 227MB,0B / 0B,35
1740724074,1de39eec77bc,reverse-proxy-controller-1,1de39eec77bc,2.56%,539MiB / 3.785GiB,13.91%,50.2MB / 97.7MB,0B / 0B,262
1740724076,1816988b22e4,reverse-proxy-api-1,1816988b22e4,0.13%,80.99MiB / 1000MiB,8.10%,3.22MB / 1.86MB,0B / 0B,19
1740724076,accbbdecc98f,reverse-proxy-agent-1,accbbdecc98f,427.18%,1.996GiB / 3.785GiB,52.74%,183MB / 144MB,0B / 0B,1831
1740724076,b743b0322250,reverse-proxy-nginx-proxy-1,b743b0322250,0.18%,66.07MiB / 3.785GiB,1.70%,196MB / 227MB,0B / 0B,35
1740724076,1de39eec77bc,reverse-proxy-controller-1,1de39eec77bc,1.42%,539.4MiB / 3.785GiB,13.92%,50.2MB / 97.7MB,0B / 0B,262
1740724087,1816988b22e4,reverse-proxy-api-1,1816988b22e4,54.34%,81.75MiB / 1000MiB,8.18%,3.29MB / 1.91MB,0B / 0B,20
1740724087,accbbdecc98f,reverse-proxy-agent-1,accbbdecc98f,21.04%,1.843GiB / 3.785GiB,48.68%,183MB / 144MB,0B / 0B,1829
1740724087,b743b0322250,reverse-proxy-nginx-proxy-1,b743b0322250,1.07%,65.1MiB / 3.785GiB,1.68%,196MB / 227MB,0B / 0B,35
1740724087,1de39eec77bc,reverse-proxy-controller-1,1de39eec77bc,117.00%,531.6MiB / 3.785GiB,13.72%,50.3MB / 97.7MB,0B / 0B,260
1740724089,1816988b22e4,reverse-proxy-api-1,1816988b22e4,49.66%,80.52MiB / 1000MiB,8.05%,3.3MB / 1.92MB,0B / 0B,20
1740724089,accbbdecc98f,reverse-proxy-agent-1,accbbdecc98f,15.54%,1.841GiB / 3.785GiB,48.63%,183MB / 144MB,0B / 0B,1829
1740724089,b743b0322250,reverse-proxy-nginx-proxy-1,b743b0322250,1.06%,65.13MiB / 3.785GiB,1.68%,196MB / 227MB,0B / 0B,35
1740724089,1de39eec77bc,reverse-proxy-controller-1,1de39eec77bc,1.61%,531.9MiB / 3.785GiB,13.72%,50.3MB / 97.7MB,0B / 0B,260
1740724100,1816988b22e4,reverse-proxy-api-1,1816988b22e4,47.83%,82.63MiB / 1000MiB,8.26%,3.42MB / 2MB,0B / 0B,24
1740724100,accbbdecc98f,reverse-proxy-agent-1,accbbdecc98f,17.25%,1.846GiB / 3.785GiB,48.76%,183MB / 144MB,0B / 0B,1829
1740724100,b743b0322250,reverse-proxy-nginx-proxy-1,b743b0322250,1.13%,63.23MiB / 3.785GiB,1.63%,196MB / 227MB,0B / 0B,35
1740724100,1de39eec77bc,reverse-proxy-controller-1,1de39eec77bc,2.17%,532.3MiB / 3.785GiB,13.73%,50.4MB / 97.7MB,0B / 0B,260
1740724101,1816988b22e4,reverse-proxy-api-1,1816988b22e4,50.64%,83.44MiB / 1000MiB,8.34%,3.43MB / 2MB,0B / 0B,24
1740724101,accbbdecc98f,reverse-proxy-agent-1,accbbdecc98f,16.21%,1.847GiB / 3.785GiB,48.81%,183MB / 144MB,0B / 0B,1829
1740724101,b743b0322250,reverse-proxy-nginx-proxy-1,b743b0322250,2.86%,63.28MiB / 3.785GiB,1.63%,196MB / 227MB,0B / 0B,35
1740724101,1de39eec77bc,reverse-proxy-controller-1,1de39eec77bc,9.35%,532.4MiB / 3.785GiB,13.73%,50.4MB / 97.8MB,0B / 0B,260
1740724113,1816988b22e4,reverse-proxy-api-1,1816988b22e4,49.34%,80.82MiB / 1000MiB,8.08%,3.56MB / 2.09MB,0B / 0B,26
1740724112,1816988b22e4,reverse-proxy-api-1,1816988b22e4,49.34%,80.82MiB / 1000MiB,8.08%,3.56MB / 2.09MB,0B / 0B,26
1740724112,accbbdecc98f,reverse-proxy-agent-1,accbbdecc98f,12.24%,1.855GiB / 3.785GiB,48.99%,183MB / 144MB,0B / 0B,1829
1740724113,accbbdecc98f,reverse-proxy-agent-1,accbbdecc98f,12.24%,1.855GiB / 3.785GiB,48.99%,183MB / 144MB,0B / 0B,1829
1740724112,b743b0322250,reverse-proxy-nginx-proxy-1,b743b0322250,1.17%,63.73MiB / 3.785GiB,1.64%,196MB / 227MB,0B / 0B,35
